"ID";"Bedrijfskenmerken";"Perioden";"OpenstaandeVacatures_1";"OntstaneVacatures_2";"VervuldeVacatures_3"
"6837";"426600 ";"2007JJ00";"     7.7";"      42";"      40"
"6838";"426600 ";"2008KW01";"     8.8";"      11";"      11"
"6839";"426600 ";"2008KW02";"     8.5";"      11";"      11"
"6840";"426600 ";"2008KW03";"     9.2";"      12";"      11"
"6841";"426600 ";"2008KW04";"     7.9";"      10";"      11"
"6842";"426600 ";"2008JJ00";"     8.6";"      44";"      44"
"6843";"426600 ";"2009KW01";"     7.0";"       9";"      10"
"6844";"426600 ";"2009KW02";"     6.5";"       9";"       9"
"6845";"426600 ";"2009KW03";"     6.2";"       9";"       9"
"6846";"426600 ";"2009KW04";"     6.1";"       9";"       9"
"6847";"426600 ";"2009JJ00";"     6.7";"      34";"      36"
"6848";"426600 ";"2010KW01";"     4.9";"       7";"       8"
"6849";"426600 ";"2010KW02";"     5.3";"       8";"       8"
"6850";"426600 ";"2010KW03";"     4.7";"       8";"       8"
"6851";"426600 ";"2010KW04";"     5.1";"       8";"       8"
"6852";"426600 ";"2010JJ00";"     5.1";"      31";"      32"
"6853";"426600 ";"2011KW01";"     5.8";"       9";"       8"
"6854";"426600 ";"2011KW02";"     5.7";"       9";"       9"
"6855";"426600 ";"2011KW03";"     4.6";"       7";"       8"
"6856";"426600 ";"2011KW04";"     3.8";"       6";"       7"
"6857";"426600 ";"2011JJ00";"     5.1";"      31";"      32"
"6858";"426600 ";"2012KW01";"     3.9";"       6";"       6"
"6859";"426600 ";"2012KW02";"     4.3";"       7";"       7"
"6860";"426600 ";"2012KW03";"     3.4";"       6";"       7"
"6861";"426600 ";"2012KW04";"     3.4";"       6";"       6"
"6862";"426600 ";"2012JJ00";"     3.8";"      25";"      26"
"6863";"426600 ";"2013KW01";"     3.4";"       6";"       6"
"6864";"426600 ";"2013KW02";"     2.5";"       5";"       6"
"6865";"426600 ";"2013KW03";"     2.3";"       5";"       5"
"6866";"426600 ";"2013KW04";"     2.2";"       5";"       5"
"6867";"426600 ";"2013JJ00";"     2.7";"      22";"      23"
"6868";"426600 ";"2014KW01";"     2.3";"       6";"       6"
"6869";"426600 ";"2014KW02";"     2.9";"       7";"       6"
"6870";"426600 ";"2014KW03";"     2.9";"       7";"       7"
"6871";"426600 ";"2014KW04";"     2.9";"       6";"       6"
"6872";"426600 ";"2014JJ00";"     2.7";"      26";"      26"
"6873";"426600 ";"2015KW01";"     3.1";"       6";"       6"
"6874";"426600 ";"2015KW02";"     3.2";"       7";"       7"
"6875";"426600 ";"2015KW03";"     3.5";"       7";"       7"
"6876";"426600 ";"2015KW04";"     3.8";"       7";"       7"
"6877";"426600 ";"2015JJ00";"     3.3";"      28";"      27"
"6878";"426600 ";"2016KW01";"     4.8";"       9";"       8"
"6879";"426600 ";"2016KW02";"     5.0";"       9";"       9"
"6880";"426600 ";"2016KW03";"     5.7";"      10";"       9"
"6881";"426600 ";"2016KW04";"     5.8";"       9";"       9"
"6882";"426600 ";"2016JJ00";"     5.1";"      37";"      35"
"6883";"426600 ";"2017KW01";"     6.1";"       9";"       9"
"6884";"426600 ";"2017KW02";"     7.0";"      10";"       9"
"6885";"426600 ";"2017KW03";"     6.7";"      10";"      10"
"6886";"426600 ";"2017KW04";"     6.9";"      10";"       9"
"6887";"426600 ";"2017JJ00";"     6.5";"      38";"      37"
"6888";"426600 ";"2018KW01";"     7.5";"      10";"      10"
"6889";"426600 ";"2018KW02";"     7.7";"      11";"      11"
"6890";"426600 ";"2018KW03";"     7.9";"      12";"      11"
"6891";"426600 ";"2018KW04";"     7.9";"      10";"      10"
"6892";"426600 ";"2018JJ00";"     7.6";"      43";"      42"
"6893";"426600 ";"2019KW01";"     8.5";"      12";"      11"
"6894";"426600 ";"2019KW02";"     9.8";"      13";"      12"
"6895";"426600 ";"2019KW03";"     9.2";"      11";"      12"
"6896";"426600 ";"2019KW04";"     9.6";"      11";"      11"
"6897";"426600 ";"2019JJ00";"     9.1";"      47";"      45"
"6898";"426600 ";"2020KW01";"     7.8";"       9";"      11"
"6899";"426600 ";"2020KW02";"     7.2";"       9";"       9"
"6900";"426600 ";"2020KW03";"     8.8";"      11";"       9"
"6901";"426600 ";"2020KW04";"     7.6";"       9";"      10"
"6902";"426600 ";"2020JJ00";"     8.1";"      37";"      39"
"6903";"426600 ";"2021KW01";"     8.2";"      10";"      10"
"6904";"426600 ";"2021KW02";"    10.6";"      13";"      10"
"6905";"426600 ";"2021KW03";"    13.7";"      14";"      11"
"6906";"426600 ";"2021KW04";"    14.6";"      14";"      14"
"6907";"426600 ";"2021JJ00";"    10.9";"      51";"      44"
"6908";"426600 ";"2022KW01";"    15.8";"      13";"      12"
"6909";"426600 ";"2022KW02";"    16.9";"      13";"      12"
"6910";"426600 ";"2022KW03";"    17.8";"      16";"      15"
"6911";"426600 ";"2022KW04";"    16.9";"      13";"      13"
"6912";"426600 ";"2022JJ00";"    16.6";"      55";"      52"
"6913";"426600 ";"2023KW01";"    16.7";"      13";"      14"
"6914";"426600 ";"2023KW02";"    16.0";"      12";"      13"
"6915";"426600 ";"2023KW03";"    15.5";"      13";"      13"
"6916";"428100 ";"1997KW01";"     1.4";"       2";"       2"
"6917";"428100 ";"1997KW02";"     1.2";"       2";"       3"
"6918";"428100 ";"1997KW03";"     1.1";"       3";"       3"
"6919";"428100 ";"1997KW04";"     1.2";"       2";"       2"
"6920";"428100 ";"1997JJ00";"       .";"      11";"      11"
"6921";"428100 ";"1998KW01";"     2.2";"       3";"       3"
"6922";"428100 ";"1998KW02";"     2.3";"       3";"       3"
"6923";"428100 ";"1998KW03";"     1.8";"       4";"       4"
"6924";"428100 ";"1998KW04";"     2.2";"       4";"       4"
"6925";"428100 ";"1998JJ00";"     2.0";"      15";"      14"
"6926";"428100 ";"1999KW01";"     2.9";"       4";"       4"
"6927";"428100 ";"1999KW02";"     2.7";"       5";"       5"
"6928";"428100 ";"1999KW03";"     2.0";"       4";"       5"
"6929";"428100 ";"1999KW04";"     2.4";"       4";"       4"
"6930";"428100 ";"1999JJ00";"     2.5";"      17";"      17"
"6931";"428100 ";"2000KW01";"     2.9";"       4";"       3"
"6932";"428100 ";"2000KW02";"     2.5";"       3";"       4"
"6933";"428100 ";"2000KW03";"     2.1";"       3";"       4"
"6934";"428100 ";"2000KW04";"     2.7";"       4";"       3"
"6935";"428100 ";"2000JJ00";"     2.5";"      14";"      14"
"6936";"428100 ";"2001KW01";"     3.0";"       5";"       4"
"6937";"428100 ";"2001KW02";"     3.3";"       5";"       5"
"6938";"428100 ";"2001KW03";"     2.3";"       3";"       4"
"6939";"428100 ";"2001KW04";"     2.5";"       3";"       3"
"6940";"428100 ";"2001JJ00";"     2.8";"      16";"      16"
"6941";"428100 ";"2002KW01";"     3.6";"       4";"       3"
"6942";"428100 ";"2002KW02";"     2.8";"       3";"       4"
"6943";"428100 ";"2002KW03";"     2.0";"       3";"       4"
"6944";"428100 ";"2002KW04";"     2.2";"       3";"       3"
"6945";"428100 ";"2002JJ00";"     2.7";"      13";"      13"
"6946";"428100 ";"2003KW01";"     2.1";"       3";"       3"
"6947";"428100 ";"2003KW02";"     2.4";"       3";"       3"
"6948";"428100 ";"2003KW03";"     1.3";"       2";"       3"
"6949";"428100 ";"2003KW04";"     1.7";"       2";"       2"
"6950";"428100 ";"2003JJ00";"     1.9";"      11";"      11"
"6951";"428100 ";"2004KW01";"     3.2";"       5";"       4"
"6952";"428100 ";"2004KW02";"     3.2";"       4";"       4"
"6953";"428100 ";"2004KW03";"     2.3";"       3";"       4"
"6954";"428100 ";"2004KW04";"     2.1";"       3";"       3"
"6955";"428100 ";"2004JJ00";"     2.6";"      16";"      15"
"6956";"428100 ";"2005KW01";"     3.3";"       5";"       4"
"6957";"428100 ";"2005KW02";"     2.7";"       4";"       5"
"6958";"428100 ";"2005KW03";"     2.6";"       5";"       5"
"6959";"428100 ";"2005KW04";"     2.5";"       4";"       4"
"6960";"428100 ";"2005JJ00";"     2.7";"      18";"      17"
"6961";"428100 ";"2006KW01";"     3.2";"       5";"       4"
"6962";"428100 ";"2006KW02";"     3.7";"       5";"       5"
"6963";"428100 ";"2006KW03";"     3.4";"       5";"       5"
"6964";"428100 ";"2006KW04";"     3.9";"       4";"       4"
"6965";"428100 ";"2006JJ00";"     3.4";"      18";"      17"
"6966";"428100 ";"2007KW01";"     3.6";"       4";"       5"
"6967";"428100 ";"2007KW02";"     4.5";"       6";"       5"
"6968";"428100 ";"2007KW03";"     3.6";"       5";"       6"
"6969";"428100 ";"2007KW04";"     3.4";"       4";"       4"
"6970";"428100 ";"2007JJ00";"     3.9";"      19";"      20"
"6971";"428100 ";"2008KW01";"     3.8";"       5";"       5"
"6972";"428100 ";"2008KW02";"     4.2";"       6";"       5"
"6973";"428100 ";"2008KW03";"     3.3";"       4";"       5"
"6974";"428100 ";"2008KW04";"     2.9";"       4";"       4"
"6975";"428100 ";"2008JJ00";"     3.6";"      19";"      19"
"6976";"428100 ";"2009KW01";"     2.6";"       4";"       4"
"6977";"428100 ";"2009KW02";"     2.6";"       4";"       4"
"6978";"428100 ";"2009KW03";"     2.0";"       4";"       5"
"6979";"428100 ";"2009KW04";"     2.4";"       4";"       4"
"6980";"428100 ";"2009JJ00";"     2.5";"      16";"      16"
"6981";"428100 ";"2010KW01";"     2.5";"       4";"       4"
"6982";"428100 ";"2010KW02";"     2.3";"       5";"       5"
"6983";"428100 ";"2010KW03";"     2.0";"       4";"       5"
"6984";"428100 ";"2010KW04";"     1.8";"       3";"       3"
"6985";"428100 ";"2010JJ00";"     2.2";"      16";"      16"
"6986";"428100 ";"2011KW01";"     2.4";"       4";"       4"
"6987";"428100 ";"2011KW02";"     2.4";"       5";"       5"
"6988";"428100 ";"2011KW03";"     1.8";"       4";"       4"
"6989";"428100 ";"2011KW04";"     1.8";"       3";"       3"
"6990";"428100 ";"2011JJ00";"     2.1";"      16";"      16"
"6991";"428100 ";"2012KW01";"     2.0";"       4";"       4"
"6992";"428100 ";"2012KW02";"     1.8";"       3";"       4"
"6993";"428100 ";"2012KW03";"     1.7";"       4";"       4"
"6994";"428100 ";"2012KW04";"     1.2";"       2";"       3"
"6995";"428100 ";"2012JJ00";"     1.7";"      14";"      14"
"6996";"428100 ";"2013KW01";"     1.2";"       3";"       3"
"6997";"428100 ";"2013KW02";"     1.0";"       3";"       3"
"6998";"428100 ";"2013KW03";"     1.0";"       3";"       3"
"6999";"428100 ";"2013KW04";"     1.1";"       3";"       2"
"7000";"428100 ";"2013JJ00";"     1.1";"      11";"      11"
"7001";"428100 ";"2014KW01";"     1.6";"       3";"       3"
"7002";"428100 ";"2014KW02";"     1.4";"       4";"       4"
"7003";"428100 ";"2014KW03";"     1.5";"       3";"       3"
"7004";"428100 ";"2014KW04";"     1.7";"       3";"       3"
"7005";"428100 ";"2014JJ00";"     1.5";"      13";"      13"
"7006";"428100 ";"2015KW01";"     1.9";"       3";"       3"
"7007";"428100 ";"2015KW02";"     1.9";"       5";"       5"
"7008";"428100 ";"2015KW03";"     1.8";"       4";"       4"
"7009";"428100 ";"2015KW04";"     1.8";"       3";"       3"
"7010";"428100 ";"2015JJ00";"     1.8";"      15";"      15"
"7011";"428100 ";"2016KW01";"     2.0";"       4";"       4"
"7012";"428100 ";"2016KW02";"     1.9";"       4";"       5"
"7013";"428100 ";"2016KW03";"     1.9";"       4";"       4"
"7014";"428100 ";"2016KW04";"     2.3";"       4";"       4"
"7015";"428100 ";"2016JJ00";"     1.9";"      16";"      16"
"7016";"428100 ";"2017KW01";"     2.9";"       5";"       4"
"7017";"428100 ";"2017KW02";"     2.8";"       4";"       4"
"7018";"428100 ";"2017KW03";"     2.5";"       4";"       4"
"7019";"428100 ";"2017KW04";"     2.7";"       4";"       4"
"7020";"428100 ";"2017JJ00";"     2.7";"      17";"      17"
"7021";"428100 ";"2018KW01";"     2.7";"       4";"       4"
"7022";"428100 ";"2018KW02";"     3.4";"       6";"       5"
"7023";"428100 ";"2018KW03";"     3.5";"       6";"       6"
"7024";"428100 ";"2018KW04";"     3.1";"       4";"       5"
"7025";"428100 ";"2018JJ00";"     3.1";"      20";"      19"
"7026";"428100 ";"2019KW01";"     4.3";"       7";"       6"
"7027";"428100 ";"2019KW02";"     4.0";"       6";"       6"
"7028";"428100 ";"2019KW03";"     4.2";"       5";"       5"
"7029";"428100 ";"2019KW04";"     4.1";"       5";"       6"
"7030";"428100 ";"2019JJ00";"     4.0";"      24";"      23"
"7031";"428100 ";"2020KW01";"     3.2";"       5";"       6"
"7032";"428100 ";"2020KW02";"     2.1";"       3";"       4"
"7033";"428100 ";"2020KW03";"     2.4";"       5";"       4"
"7034";"428100 ";"2020KW04";"     1.7";"       3";"       3"
"7035";"428100 ";"2020JJ00";"     2.6";"      15";"      18"
"7036";"428100 ";"2021KW01";"     3.0";"       4";"       3"
"7037";"428100 ";"2021KW02";"     5.1";"       7";"       5"
"7038";"428100 ";"2021KW03";"     6.2";"       7";"       6"
"7039";"428100 ";"2021KW04";"     4.2";"       5";"       7"
"7040";"428100 ";"2021JJ00";"     4.3";"      23";"      21"
"7041";"428100 ";"2022KW01";"     6.7";"       9";"       6"
"7042";"428100 ";"2022KW02";"     6.6";"       8";"       8"
"7043";"428100 ";"2022KW03";"     6.4";"       8";"       9"
"7044";"428100 ";"2022KW04";"     5.6";"       6";"       7"
"7045";"428100 ";"2022JJ00";"     6.2";"      31";"      30"
"7046";"428100 ";"2023KW01";"     6.7";"       9";"       7"
"7047";"428100 ";"2023KW02";"     6.6";"       8";"       8"
"7048";"428100 ";"2023KW03";"     6.2";"       8";"       8"
"7049";"435500 ";"1997KW01";"     1.4";"       3";"       3"
"7050";"435500 ";"1997KW02";"     2.0";"       4";"       4"
"7051";"435500 ";"1997KW03";"     1.8";"       4";"       5"
"7052";"435500 ";"1997KW04";"     2.4";"       4";"       4"
"7053";"435500 ";"1997JJ00";"       .";"      16";"      14"
"7054";"435500 ";"1998KW01";"     3.0";"       5";"       4"
"7055";"435500 ";"1998KW02";"     4.4";"       6";"       5"
"7056";"435500 ";"1998KW03";"     2.5";"       4";"       6"
"7057";"435500 ";"1998KW04";"     3.2";"       6";"       5"
"7058";"435500 ";"1998JJ00";"     3.2";"      21";"      20"
"7059";"435500 ";"1999KW01";"     4.0";"       6";"       6"
"7060";"435500 ";"1999KW02";"     4.1";"       6";"       6"
"7061";"435500 ";"1999KW03";"     3.3";"       5";"       6"
"7062";"435500 ";"1999KW04";"     3.9";"       6";"       5"
"7063";"435500 ";"1999JJ00";"     3.7";"      23";"      23"
"7064";"435500 ";"2000KW01";"     4.5";"       6";"       5"
"7065";"435500 ";"2000KW02";"     4.4";"       5";"       5"
"7066";"435500 ";"2000KW03";"     3.4";"       6";"       7"
"7067";"435500 ";"2000KW04";"     4.3";"       6";"       5"
"7068";"435500 ";"2000JJ00";"     4.1";"      23";"      23"
"7069";"435500 ";"2001KW01";"     4.6";"       6";"       6"
"7070";"435500 ";"2001KW02";"     5.2";"       7";"       6"
"7071";"435500 ";"2001KW03";"     3.9";"       5";"       6"
"7072";"435500 ";"2001KW04";"     3.9";"       5";"       5"
"7073";"435500 ";"2001JJ00";"     4.4";"      23";"      23"
"7074";"435500 ";"2002KW01";"     4.6";"       6";"       5"
"7075";"435500 ";"2002KW02";"     3.8";"       5";"       6"
"7076";"435500 ";"2002KW03";"     2.7";"       4";"       5"
"7077";"435500 ";"2002KW04";"     3.1";"       4";"       4"
"7078";"435500 ";"2002JJ00";"     3.6";"      20";"      20"
"7079";"435500 ";"2003KW01";"     3.2";"       5";"       5"
"7080";"435500 ";"2003KW02";"     3.4";"       4";"       4"
"7081";"435500 ";"2003KW03";"     2.3";"       4";"       5"
"7082";"435500 ";"2003KW04";"     2.7";"       4";"       3"
"7083";"435500 ";"2003JJ00";"     3.0";"      17";"      17"
"7084";"435500 ";"2004KW01";"     3.5";"       5";"       5"
"7085";"435500 ";"2004KW02";"     4.1";"       6";"       5"
"7086";"435500 ";"2004KW03";"     3.0";"       5";"       6"
"7087";"435500 ";"2004KW04";"     2.5";"       4";"       5"
"7088";"435500 ";"2004JJ00";"     3.3";"      20";"      20"
"7089";"435500 ";"2005KW01";"     3.9";"       6";"       5"
"7090";"435500 ";"2005KW02";"     3.2";"       5";"       6"
"7091";"435500 ";"2005KW03";"     3.1";"       5";"       5"
"7092";"435500 ";"2005KW04";"     3.0";"       4";"       4"
"7093";"435500 ";"2005JJ00";"     3.2";"      21";"      21"
"7094";"435500 ";"2006KW01";"     3.8";"       6";"       5"
"7095";"435500 ";"2006KW02";"     4.8";"       7";"       6"
"7096";"435500 ";"2006KW03";"     4.3";"       7";"       7"
"7097";"435500 ";"2006KW04";"     4.7";"       6";"       5"
"7098";"435500 ";"2006JJ00";"     4.2";"      25";"      23"
"7099";"435500 ";"2007KW01";"     4.5";"       6";"       6"
"7100";"435500 ";"2007KW02";"     5.3";"       7";"       6"
"7101";"435500 ";"2007KW03";"     4.5";"       6";"       7"
"7102";"435500 ";"2007KW04";"     4.2";"       5";"       6"
"7103";"435500 ";"2007JJ00";"     4.7";"      24";"      25"
"7104";"435500 ";"2008KW01";"     5.1";"       7";"       6"
"7105";"435500 ";"2008KW02";"     5.9";"       8";"       7"
"7106";"435500 ";"2008KW03";"     4.9";"       6";"       7"
"7107";"435500 ";"2008KW04";"     4.3";"       6";"       6"
"7108";"435500 ";"2008JJ00";"     5.0";"      27";"      27"
"7109";"435500 ";"2009KW01";"     3.7";"       6";"       6"
"7110";"435500 ";"2009KW02";"     3.3";"       5";"       6"
"7111";"435500 ";"2009KW03";"     3.0";"       5";"       5"
"7112";"435500 ";"2009KW04";"     2.6";"       4";"       4"
"7113";"435500 ";"2009JJ00";"     3.4";"      20";"      21"
"7114";"435500 ";"2010KW01";"     3.0";"       4";"       4"
"7115";"435500 ";"2010KW02";"     3.2";"       5";"       5"
"7116";"435500 ";"2010KW03";"     2.8";"       5";"       6"
"7117";"435500 ";"2010KW04";"     2.3";"       4";"       4"
"7118";"435500 ";"2010JJ00";"     2.9";"      18";"      18"
"7119";"435500 ";"2011KW01";"     2.9";"       5";"       4"
"7120";"435500 ";"2011KW02";"     3.8";"       5";"       5"
"7121";"435500 ";"2011KW03";"     3.0";"       5";"       6"
"7122";"435500 ";"2011KW04";"     2.5";"       4";"       4"
"7123";"435500 ";"2011JJ00";"     3.1";"      19";"      18"
"7124";"435500 ";"2012KW01";"     2.9";"       5";"       4"
"7125";"435500 ";"2012KW02";"     3.2";"       5";"       5"
"7126";"435500 ";"2012KW03";"     2.5";"       4";"       5"
"7127";"435500 ";"2012KW04";"     1.9";"       3";"       4"
"7128";"435500 ";"2012JJ00";"     2.7";"      17";"      18"
"7129";"435500 ";"2013KW01";"     2.0";"       3";"       3"
"7130";"435500 ";"2013KW02";"     2.4";"       4";"       4"
"7131";"435500 ";"2013KW03";"     1.8";"       4";"       4"
"7132";"435500 ";"2013KW04";"     1.7";"       3";"       3"
"7133";"435500 ";"2013JJ00";"     2.0";"      15";"      14"
"7134";"435500 ";"2014KW01";"     1.9";"       4";"       4"
"7135";"435500 ";"2014KW02";"     2.8";"       5";"       4"
"7136";"435500 ";"2014KW03";"     2.7";"       4";"       4"
"7137";"435500 ";"2014KW04";"     2.4";"       4";"       4"
"7138";"435500 ";"2014JJ00";"     2.3";"      16";"      15"
"7139";"435500 ";"2015KW01";"     2.3";"       4";"       4"
"7140";"435500 ";"2015KW02";"     2.1";"       4";"       5"
"7141";"435500 ";"2015KW03";"     2.1";"       5";"       5"
